SURFACE  (  208 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
 R50:     2.173583 RAD     124.537118 DEGREES)
 R60:     0.000000 RAD       0.000000 DEGREES)

 ERROR STATISTICS
 ----------------
 MINIMUM ERROR:      0.8226721E-08 AU  (   0.00 1/CM)
 MAXIMUM ERROR:      0.9887134E-04 AU  (  21.70 1/CM)
 ROOT MEAN SQUARE:   0.1927263E-04 AU  (   4.23 1/CM)


 HARMONIC FORCE FIELD
 --------------------
 F11:     7.1526 AJ/A**2    F12:    -0.0100 AJ/A**2    F13:     0.0599 AJ/A**2
                            F22:     7.1526 AJ/A**2    F23:     0.0599 AJ/A**2
                                                       F33:     4.5499 AJ/A**2
 F14:    -0.1249 AJ/A       F15:    -0.1940 AJ/A       F16:     0.0000 AJ/A   
 F24:    -0.1940 AJ/A       F25:    -0.1249 AJ/A       F26:     0.0000 AJ/A   
 F34:     0.1544 AJ/A       F35:     0.1544 AJ/A       F36:     0.0000 AJ/A   
 F44:     0.8221 AJ/A**2    F45:     0.5987 AJ/A**2    F46:     0.0000 AJ/A**2
                            F55:     0.8221 AJ/A**2    F56:     0.0000 AJ/A**2
                                                       F66:     0.0512 AJ/A**2

 EQUILIBRIUM GEOMETRY IN MOLECULE FIXED AXES SYSTEM (ASYMMETRIC TOP)       
 ---------------------------------------------------------------------------
 AXES:               A              B              C
 CENTER  1:    -1.05953196     0.00000000     0.00000000    MASS: 14.003070 AMU
 CENTER  2:    -1.63154575    -0.83113129     0.00000000    MASS:  1.007825 AMU
 CENTER  3:    -1.63154575     0.83113130     0.00000000    MASS:  1.007825 AMU
 CENTER  4:     0.64786687     0.00000000     0.00000000    MASS: 27.976930 AMU
 MOMENTS:       2.31207278    54.51241118    56.82448396    10**(-40) G*CM**2

 ROTATIONAL CONSTANTS AT RE
 --------------------------
            A           B           C        UNIT
          12.1078      0.5135      0.4926    1/CM
         362981.2     15395.4     14769.0    MHZ

 PROLATE          ASYMMETRIC ROTOR (K=-0.996)           OBLATE
 |-----------------------------+-----------------------------|
-1                             0                             1
 ^                                                            

 ASSIGNMENT OF MOLECULE FIXED AXES: A-->Z  B-->X  C-->Y    CASE I(R)

1  VEC                 0.000000      -0.078306       0.120178      -0.020104       0.707947      -0.691255
2  VEC                 0.000000       0.080859       0.116383      -0.019469       0.685595       0.713791
3  VEC                 0.000000       0.000000       0.985162      -0.034105      -0.168205       0.000000
4  VEC                 0.000000      -0.684095       0.027791       0.724558       0.015858       0.077495
5  VEC                 0.000000       0.720655       0.026381       0.687800       0.015053      -0.081636
6  VEC                 1.000000       0.000000       0.000000       0.000000       0.000000       0.000000

 WILSON FG ANALYSIS
 ------------------
 ATOMIC MASSES:                 14.003070       1.007825       1.007825      27.976930  AMU
 FUNDAMENTAL FREQUENCIES:       561.88954      665.75643      868.91407     1594.54141     3542.19359     3635.47240  1/CM

 NORMAL COORDINATE DISPLACEMENTS
 -------------------------------
                R1             R2             R3             R4             R5             R6             FREQUENCY
 Q1:        0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     1.00000000        561.88954349 B
 Q2:       -0.08253593     0.08253591    -0.00000001    -0.70227333     0.70227332     0.00000000        665.75642742 B
 Q3:        0.03677811     0.03677811     0.99502011     0.06012374     0.06012374     0.00000000        868.91406706 S
 Q4:       -0.02040730    -0.02040732    -0.12610153     0.70116527     0.70116528     0.00000000       1594.54140570 B
 Q5:        0.70631435     0.70631439    -0.02198082    -0.02963840    -0.02963838     0.00000000       3542.19358759 S
 Q6:       -0.70709413     0.70709408     0.00000000    -0.00423407     0.00423409     0.00000000       3635.47240270 S


 CORIOLIS COUPLING MATRICES
 --------------------------
                     B              B              S              B              S              S
 ZETA-A   B     0.00000000     0.55765166     0.00000000     0.00000001    -0.00000002    -0.83007507   
          B    -0.55765166     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          B    -0.00000001     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.00000002     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.83007507     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-B   B     0.00000000     0.00000001     0.09730293    -0.82591367    -0.55533661     0.00000001   
          B    -0.00000001     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S    -0.09730293     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.82591367     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S     0.55533661     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S    -0.00000001     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   

                     B              B              S              B              S              S
 ZETA-C   B     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          B     0.00000000     0.00000000     0.23368601     0.00609818    -0.97229299     0.00000003   
          S     0.00000000    -0.23368601     0.00000000     0.00000000    -0.00000001    -0.03977045   
          B     0.00000000    -0.00609818     0.00000000     0.00000000    -0.00000004    -0.99908352   
          S     0.00000000     0.97229299     0.00000001     0.00000004     0.00000000    -0.01582485   
          S     0.00000000    -0.00000003     0.03977045     0.99908352     0.01582485     0.00000000   


 TAU CONSTANTS AND QUARTIC CENTRIFUGAL DISTORTION
 ------------------------------------------------
 AAAA:    -0.00505627 1/CM   AABB:     0.00000797 1/CM   ABAB:  -0.00007733 1/CM
 BBBB:    -0.00000285 1/CM   BBCC:    -0.00000261 1/CM
 CCCC:    -0.00000240 1/CM   CCAA:    -0.00000104 1/CM

 AAAA:     -151.58302 MHZ    AABB:        0.23882 MHZ    ABAB:     -2.31823 MHZ 
 BBBB:       -0.08534 MHZ    BBCC:       -0.07815 MHZ 
 CCCC:       -0.07197 MHZ    CCAA:       -0.03117 MHZ 

 ROTATIONAL CONSTANTS INCLUDING CENTRIFUGAL DISTORTION
 -----------------------------------------------------
 AXIS   A:  0.12107750E+02 1/CM   362981.22669 MHZ
        B:  0.51353915E+00 1/CM    15395.51690 MHZ
        C:  0.49263502E+00 1/CM    14768.82688 MHZ

 FIRST ORDER CENTRIFUGAL DISTORTION CONSTANTS
 --------------------------------------------
       DJ:  0.65485335E-06 1/CM        0.01963 MHZ
      DJK:  0.35622691E-04 1/CM        1.06794 MHZ
       DK:  0.12277887E-02 1/CM       36.80818 MHZ
       R5: -0.90891938E-05 1/CM       -0.27249 MHZ
       R6: -0.53207400E-09 1/CM       -0.00002 MHZ
    DEL-J:  0.27888486E-07 1/CM        0.00084 MHZ

 A-REDUCTION DISTORTION CONSTANTS
 --------------------------------
  DELTA-J:  0.65591750E-06 1/CM        0.01966 MHZ
 DELTA-JK:  0.35616306E-04 1/CM        1.06775 MHZ
  DELTA-K:  0.12277940E-02 1/CM       36.80834 MHZ
    DEL-J:  0.27888486E-07 1/CM        0.00084 MHZ
    DEL-K:  0.20541381E-04 1/CM        0.61582 MHZ

 S-REDUCTION DISTORTION CONSTANTS
 --------------------------------
      ~DJ:  0.64666692E-06 1/CM        0.01939 MHZ
     ~DJK:  0.35671810E-04 1/CM        1.06941 MHZ
      ~DK:  0.12277478E-02 1/CM       36.80695 MHZ
   ~DEL-J:  0.27888486E-07 1/CM        0.00084 MHZ
      ~R6: -0.46252922E-08 1/CM       -0.00014 MHZ

 VIBRATIONAL DEPENDENCE OF THE ROTATIONAL CONSTANTS
 --------------------------------------------------
                     A              B              C
 ALPHA    B     1.66818442     0.00392045     0.00153787  1/CM
          B    -2.02403788    -0.00176500     0.00051407  1/CM
          S     0.00808460     0.00395698     0.00350040  1/CM
          B    -0.28430319     0.00020649     0.00134201  1/CM
          S     0.24125307     0.00057497     0.00091663  1/CM
          S     0.14404994     0.00063281     0.00070031  1/CM

                     A              B              C
 ALPHA    B    50010.91216      117.53226       46.10428  MHZ
          B   -60679.13071      -52.91336       15.41147  MHZ
          S      242.37023      118.62736      104.93933  MHZ
          B    -8523.19551        6.19044       40.23246  MHZ
          S     7232.58537       17.23719       27.47985  MHZ
          S     4318.50854       18.97110       20.99462  MHZ


 ANHARMONIC VIBRATIONAL CONSTANTS
 --------------------------------
                     B              B              S              B              S              S
 X(I,J):  B    84.15235253   -10.17873286   -16.23262512    39.88226391    -1.28393294   -21.97762706  1/CM
          B   -10.17873286    11.58037583    -4.47628750   -34.42301164   -11.54350939    16.23411331  1/CM
          S   -16.23262512    -4.47628750    -4.61335032    -2.80778139    -0.58438146     0.70209011  1/CM
          B    39.88226391   -34.42301164    -2.80778139   -26.80214306   -22.49508146   -55.06597650  1/CM
          S    -1.28393294   -11.54350939    -0.58438146   -22.49508146   -49.76483002  -201.89040834  1/CM
          S   -21.97762706    16.23411331     0.70209011   -55.06597650  -201.89040834   -61.29205003  1/CM

 DARLING-DENNISON RESONANCE PARAMETER:        0.00000000  1/CM

 ANHARMONIC VIBRATION-ROTATION TERM VALUES   (ZERO POINT ENERGY: 5341.2 1/CM)
 --------------------------------------------------------------------------
  B B S B S S      J=0             J=1                             J=2
                 E+(00)  E+(01)  O+(11)  O-(10)  E+(02)  O+(12)  O-(11)  E-(21)  E+(20)
                 ------  ----------------------  --------------------------------------
  0 0 0 0 0 0      0.00  +0.998 +12.720 +12.741  +2.994 +14.694 +14.759 +49.923 +49.923
  0 1 0 0 0 0    666.72  +0.999 +14.743 +14.767  +2.998 +16.718 +16.789 +58.020 +58.020
  1 0 0 0 0 0    725.30  +0.993 +11.050 +11.069  +2.978 +13.016 +13.073 +43.244 +43.245
  0 0 1 0 0 0    847.99  +0.991 +12.708 +12.729  +2.972 +14.668 +14.731 +49.883 +49.883
  0 2 0 0 0 0   1356.61  +1.001 +16.767 +16.793  +3.002 +18.742 +18.820 +66.117 +66.118
  1 1 0 0 0 0   1381.84  +0.994 +13.073 +13.095  +2.982 +15.040 +15.104 +51.342 +51.342
  0 0 0 1 0 0   1503.48  +0.997 +13.002 +13.025  +2.990 +14.973 +15.041 +51.058 +51.058
  0 1 1 0 0 0   1510.24  +0.992 +14.731 +14.755  +2.976 +16.692 +16.762 +57.980 +57.980
  1 0 1 0 0 0   1557.05  +0.985 +11.038 +11.057  +2.956 +12.990 +13.046 +43.205 +43.205
  2 0 0 0 0 0   1618.90  +0.987  +9.380  +9.397  +2.962 +11.338 +11.388 +36.566 +36.566
  0 0 2 0 0 0   1686.75  +0.983 +12.696 +12.717  +2.950 +14.642 +14.704 +49.843 +49.843
  1 2 0 0 0 0   2061.55  +0.995 +15.097 +15.120  +2.986 +17.064 +17.134 +59.439 +59.439
  0 3 0 0 0 0   2069.65  +1.002 +18.790 +18.818  +3.006 +20.766 +20.850 +74.215 +74.215
  0 1 0 1 0 0   2135.78  +0.998 +15.026 +15.051  +2.994 +16.997 +17.071 +59.156 +59.156
  0 2 1 0 0 0   2195.64  +0.993 +16.755 +16.780  +2.980 +18.716 +18.792 +66.078 +66.078
  1 1 1 0 0 0   2209.12  +0.986 +13.062 +13.083  +2.959 +15.014 +15.076 +51.302 +51.302
  2 1 0 0 0 0   2265.27  +0.988 +11.404 +11.422  +2.965 +13.362 +13.418 +44.664 +44.664
  1 0 0 1 0 0   2268.66  +0.991 +11.333 +11.353  +2.973 +13.295 +13.355 +44.380 +44.380
  0 1 2 0 0 0   2344.52  +0.984 +14.720 +14.743  +2.953 +16.666 +16.734 +57.941 +57.941
  0 0 1 1 0 0   2348.66  +0.989 +12.991 +13.013  +2.967 +14.947 +15.013 +51.019 +51.019
  1 0 2 0 0 0   2379.58  +0.978 +11.027 +11.045  +2.933 +12.964 +13.018 +43.165 +43.165
  2 0 1 0 0 0   2434.43  +0.980  +9.368  +9.385  +2.939 +11.312 +11.360 +36.527 +36.527
  0 0 3 0 0 0   2516.28  +0.976 +12.685 +12.705  +2.927 +14.616 +14.676 +49.803 +49.803
  3 0 0 0 0 0   2680.81  +0.982  +7.710  +7.725  +2.945  +9.660  +9.702 +29.888 +29.888
  1 3 0 0 0 0   2764.42  +0.996 +17.120 +17.146  +2.989 +19.087 +19.165 +67.537 +67.537
  0 2 0 1 0 0   2791.24  +0.999 +17.050 +17.077  +2.997 +19.021 +19.102 +67.253 +67.253
  0 4 0 0 0 0   2805.86  +1.003 +20.814 +20.844  +3.009 +22.789 +22.881 +82.312 +82.312
  1 2 1 0 0 0   2884.35  +0.988 +15.085 +15.108  +2.963 +17.038 +17.107 +59.400 +59.400
  1 1 0 1 0 0   2890.79  +0.992 +13.356 +13.379  +2.977 +15.319 +15.386 +52.478 +52.478
  0 3 1 0 0 0   2904.21  +0.994 +18.779 +18.806  +2.983 +20.740 +20.823 +74.175 +74.175
  2 2 0 0 0 0   2934.80  +0.990 +13.427 +13.448  +2.969 +15.385 +15.449 +52.761 +52.761
  0 0 0 2 0 0   2953.36  +0.995 +13.285 +13.309  +2.985 +15.252 +15.323 +52.194 +52.194
  0 1 1 1 0 0   2976.49  +0.990 +15.014 +15.039  +2.971 +16.971 +17.044 +59.116 +59.116
  0 2 2 0 0 0   3025.45  +0.986 +16.743 +16.768  +2.957 +18.690 +18.765 +66.038 +66.038
  1 1 2 0 0 0   3027.17  +0.979 +13.050 +13.071  +2.937 +14.988 +15.049 +51.262 +51.262
  2 1 1 0 0 0   3076.31  +0.981 +11.392 +11.410  +2.943 +13.336 +13.391 +44.624 +44.624
  1 0 1 1 0 0   3097.61  +0.984 +11.321 +11.341  +2.951 +13.269 +13.328 +44.340 +44.340
  0 1 3 0 0 0   3169.58  +0.977 +14.708 +14.731  +2.931 +16.640 +16.707 +57.901 +57.901
  0 0 2 1 0 0   3184.62  +0.982 +12.979 +13.001  +2.945 +14.921 +14.986 +50.979 +50.979
  1 0 3 0 0 0   3192.88  +0.970 +11.015 +11.033  +2.911 +12.938 +12.991 +43.125 +43.125
  2 0 0 1 0 0   3202.15  +0.986  +9.663  +9.681  +2.957 +11.617 +11.670 +37.702 +37.702
  2 0 2 0 0 0   3240.72  +0.972  +9.357  +9.373  +2.917 +11.286 +11.333 +36.487 +36.487
  3 1 0 0 0 0   3317.00  +0.983  +9.734  +9.750  +2.949 +11.683 +11.733 +37.986 +37.986
  0 0 0 0 1 0   3323.77  +0.997 +12.477 +12.499  +2.990 +14.449 +14.514 +48.956 +48.956
  0 0 4 0 0 0   3336.59  +0.968 +12.673 +12.693  +2.905 +14.590 +14.649 +49.764 +49.764
  0 0 0 0 0 1   3381.89  +0.997 +12.575 +12.596  +2.990 +14.547 +14.611 +49.345 +49.345
  0 3 0 1 0 0   3469.87  +1.000 +19.073 +19.102  +3.001 +21.044 +21.132 +75.351 +75.351
  3 0 1 0 0 0   3480.10  +0.974  +7.699  +7.713  +2.923  +9.634  +9.675 +29.848 +29.848
  1 4 0 0 0 0   3490.44  +0.998 +19.144 +19.172  +2.993 +21.111 +21.196 +75.634 +75.634
  1 2 0 1 0 0   3536.07  +0.994 +15.380 +15.405  +2.981 +17.342 +17.417 +60.575 +60.575
  0 1 0 2 0 0   3551.24  +0.996 +15.309 +15.335  +2.989 +17.276 +17.353 +60.291 +60.291
  0 5 0 0 0 0   3565.22  +1.004 +22.837 +22.870  +3.013 +24.813 +24.912 +90.410 +90.410
  1 3 1 0 0 0   3582.74  +0.989 +17.109 +17.134  +2.967 +19.061 +19.138 +67.497 +67.497

