SURFACE  (  418 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
          B     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   
          S    -0.18631734     0.00000000     0.00000000    -0.00000109    -0.00000260    -0.87446119   
          B    -0.30538981     0.00000000     0.00000109     0.00000000     0.00000199     0.48483426   
          S     0.93382167     0.00000000     0.00000260    -0.00000199     0.00000000    -0.01591721   
          S    -0.00000263     0.00000000     0.87446119    -0.48483426     0.01591721     0.00000000   


 TAU CONSTANTS AND QUARTIC CENTRIFUGAL DISTORTION
 ------------------------------------------------
 AAAA:    -0.00113527 1/CM   AABB:     0.00001164 1/CM   ABAB:  -0.00007378 1/CM
 BBBB:    -0.00000330 1/CM   BBCC:    -0.00000257 1/CM
 CCCC:    -0.00000211 1/CM   CCAA:    -0.00000154 1/CM

 AAAA:      -34.03467 MHZ    AABB:        0.34905 MHZ    ABAB:     -2.21185 MHZ 
 BBBB:       -0.09902 MHZ    BBCC:       -0.07710 MHZ 
 CCCC:       -0.06311 MHZ    CCAA:       -0.04623 MHZ 

 ROTATIONAL CONSTANTS INCLUDING CENTRIFUGAL DISTORTION
 -----------------------------------------------------
 AXIS   A:  0.53759496E+01 1/CM   161166.91785 MHZ
        B:  0.58711540E+00 1/CM    17601.27721 MHZ
        C:  0.52929881E+00 1/CM    15867.97947 MHZ

 FIRST ORDER CENTRIFUGAL DISTORTION CONSTANTS
 --------------------------------------------
       DJ:  0.66773733E-06 1/CM        0.02002 MHZ
      DJK:  0.33028981E-04 1/CM        0.99018 MHZ
       DK:  0.25012184E-03 1/CM        7.49846 MHZ
       R5: -0.83609151E-05 1/CM       -0.25065 MHZ
       R6: -0.41362583E-08 1/CM       -0.00012 MHZ
    DEL-J:  0.74860614E-07 1/CM        0.00224 MHZ

 A-REDUCTION DISTORTION CONSTANTS
 --------------------------------
  DELTA-J:  0.67600985E-06 1/CM        0.02027 MHZ
 DELTA-JK:  0.32979345E-04 1/CM        0.98870 MHZ
  DELTA-K:  0.25016320E-03 1/CM        7.49970 MHZ
    DEL-J:  0.74860614E-07 1/CM        0.00224 MHZ
    DEL-K:  0.19479160E-04 1/CM        0.58397 MHZ

 S-REDUCTION DISTORTION CONSTANTS
 --------------------------------
      ~DJ:  0.61756865E-06 1/CM        0.01851 MHZ
     ~DJK:  0.33329993E-04 1/CM        0.99921 MHZ
      ~DK:  0.24987100E-03 1/CM        7.49094 MHZ
   ~DEL-J:  0.74860614E-07 1/CM        0.00224 MHZ
      ~R6: -0.29220599E-07 1/CM       -0.00088 MHZ

 VIBRATIONAL DEPENDENCE OF THE ROTATIONAL CONSTANTS
 --------------------------------------------------
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
                     A              B              C
 ALPHA    B     0.96545647    -0.00340636     0.00043750  1/CM
          B    -1.01340150     0.00407214     0.00007980  1/CM
          S    -0.06995302    -0.00069900     0.00143997  1/CM
          B    -0.01728719     0.00362006     0.00361876  1/CM
          S     0.07360100     0.00051027     0.00110809  1/CM
          S     0.05277025     0.00071403     0.00092081  1/CM

                     A              B              C
 ALPHA    B    28943.65756     -102.12004       13.11578  MHZ
          B   -30381.01344      122.07967        2.39224  MHZ
          S    -2097.13880      -20.95559       43.16912  MHZ
          B     -518.25708      108.52665      108.48757  MHZ
          S     2206.50244       15.29766       33.21984  MHZ
          S     1582.01221       21.40600       27.60507  MHZ


 ANHARMONIC VIBRATIONAL CONSTANTS
 --------------------------------
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
                     B              B              S              B              S              S
 X(I,J):  B     1.50874806    -7.58413260   -16.47335099    -5.60488721    -6.80710450    -2.78076823  1/CM
          B    -7.58413260     6.11655364    -6.23458791    -4.05927935    -2.24912714   -15.91513622  1/CM
          S   -16.47335099    -6.23458791    -5.49219533    -9.26956623    -7.03408391   -18.71934744  1/CM
          B    -5.60488721    -4.05927935    -9.26956623    -5.19643548    -1.78091688    -3.37737180  1/CM
          S    -6.80710450    -2.24912714    -7.03408391    -1.78091688   -18.46913315   -80.87816536  1/CM
          S    -2.78076823   -15.91513622   -18.71934744    -3.37737180   -80.87816536   -21.97458277  1/CM

 DARLING-DENNISON RESONANCE PARAMETER:        0.00000000  1/CM


 ANHARMONIC VIBRATION-ROTATION TERM VALUES   (ZERO POINT ENERGY: 3725.9 1/CM)
 --------------------------------------------------------------------------
  B B S B S S      J=0             J=1                             J=2
                 E+(00)  E+(01)  O+(11)  O-(10)  E+(02)  O+(12)  O-(11)  E-(21)  E+(20)
                 ------  ----------------------  --------------------------------------
  0 0 0 0 0 0      0.00  +1.110  +5.906  +5.965  +3.330  +8.067  +8.245 +22.632 +22.632
  1 0 0 0 0 0    492.22  +1.113  +4.940  +5.003  +3.339  +7.103  +7.292 +18.773 +18.774
  0 1 0 0 0 0    536.80  +1.106  +6.919  +6.974  +3.318  +9.076  +9.242 +26.681 +26.681
  0 0 1 0 0 0    883.25  +1.109  +5.974  +6.036  +3.328  +8.132  +8.316 +22.911 +22.911
  2 0 0 0 0 0    987.45  +1.116  +3.974  +4.041  +3.347  +6.139  +6.340 +14.914 +14.915
  0 0 0 1 0 0   1012.53  +1.103  +5.920  +5.979  +3.308  +8.066  +8.244 +22.694 +22.694
  1 1 0 0 0 0   1021.43  +1.109  +5.953  +6.012  +3.327  +8.112  +8.289 +22.822 +22.823
  0 2 0 0 0 0   1085.83  +1.102  +7.933  +7.984  +3.305 +10.085 +10.239 +30.731 +30.731
  1 0 1 0 0 0   1358.99  +1.112  +5.008  +5.074  +3.336  +7.168  +7.364 +19.052 +19.053
  0 1 1 0 0 0   1413.81  +1.105  +6.988  +7.045  +3.316  +9.141  +9.313 +26.960 +26.961
  3 0 0 0 0 0   1485.70  +1.119  +3.008  +3.079  +3.355  +5.176  +5.388 +11.055 +11.057
  1 0 0 1 0 0   1499.14  +1.106  +4.954  +5.017  +3.317  +7.102  +7.292 +18.835 +18.835
  2 1 0 0 0 0   1509.08  +1.112  +4.987  +5.050  +3.335  +7.148  +7.337 +18.963 +18.964
  0 1 0 1 0 0   1545.27  +1.099  +6.933  +6.988  +3.296  +9.075  +9.241 +26.743 +26.743
  1 2 0 0 0 0   1562.88  +1.105  +6.967  +7.022  +3.314  +9.121  +9.286 +26.872 +26.872
  0 3 0 0 0 0   1647.10  +1.098  +8.946  +8.993  +3.293 +11.094 +11.236 +34.780 +34.780
  0 0 2 0 0 0   1755.52  +1.109  +6.043  +6.106  +3.326  +8.197  +8.387 +23.190 +23.190
  2 0 1 0 0 0   1837.76  +1.115  +4.043  +4.112  +3.345  +6.204  +6.411 +15.193 +15.194
  1 1 1 0 0 0   1881.97  +1.108  +6.022  +6.083  +3.324  +8.177  +8.361 +23.101 +23.102
  0 0 1 1 0 0   1886.51  +1.102  +5.988  +6.049  +3.306  +8.131  +8.315 +22.973 +22.973
  0 2 1 0 0 0   1956.61  +1.101  +8.001  +8.054  +3.303 +10.150 +10.310 +31.010 +31.010
  4 0 0 0 0 0   1986.97  +1.122  +2.042  +2.117  +3.362  +4.212  +4.436  +7.196  +7.201
  2 0 0 1 0 0   1988.77  +1.109  +3.988  +4.055  +3.326  +6.139  +6.339 +14.976 +14.977
  3 1 0 0 0 0   1999.75  +1.115  +4.021  +4.088  +3.344  +6.185  +6.385 +15.105 +15.106
  0 0 0 2 0 0   2014.66  +1.096  +5.933  +5.992  +3.287  +8.065  +8.243 +22.755 +22.756
  1 1 0 1 0 0   2024.29  +1.102  +5.967  +6.026  +3.305  +8.111  +8.289 +22.884 +22.885
  2 2 0 0 0 0   2042.95  +1.108  +6.001  +6.060  +3.323  +8.157  +8.334 +23.013 +23.013
  0 2 0 1 0 0   2090.24  +1.095  +7.946  +7.997  +3.284 +10.084 +10.238 +30.792 +30.793
  1 3 0 0 0 0   2116.56  +1.101  +7.980  +8.031  +3.302 +10.130 +10.284 +30.921 +30.921
  0 0 0 0 1 0   2177.20  +1.109  +5.831  +5.891  +3.325  +7.989  +8.168 +22.336 +22.336
  0 0 0 0 0 1   2190.23  +1.109  +5.852  +5.912  +3.325  +8.010  +8.188 +22.419 +22.419
  1 0 2 0 0 0   2214.79  +1.112  +5.077  +5.144  +3.334  +7.233  +7.435 +19.331 +19.332
  0 4 0 0 0 0   2220.59  +1.094  +9.959 +10.002  +3.281 +12.103 +12.233 +38.829 +38.830
  0 1 2 0 0 0   2279.85  +1.105  +7.056  +7.116  +3.313  +9.206  +9.384 +27.239 +27.240
  3 0 1 0 0 0   2319.53  +1.118  +3.077  +3.150  +3.353  +5.241  +5.459 +11.334 +11.336
  2 1 1 0 0 0   2353.15  +1.111  +5.056  +5.121  +3.333  +7.213  +7.408 +19.242 +19.243
  1 0 1 1 0 0   2356.65  +1.105  +5.022  +5.087  +3.315  +7.167  +7.363 +19.114 +19.115
  0 1 1 1 0 0   2413.01  +1.098  +7.001  +7.059  +3.294  +9.140  +9.312 +27.022 +27.022
  1 2 1 0 0 0   2417.19  +1.104  +7.035  +7.092  +3.312  +9.186  +9.358 +27.151 +27.151
  3 0 0 1 0 0   2481.41  +1.112  +3.022  +3.093  +3.334  +5.175  +5.387 +11.117 +11.119
  5 0 0 0 0 0   2491.26  +1.076  +1.125  +1.155  +3.219  +3.248  +3.337  +3.483  +3.493
  4 1 0 0 0 0   2493.44  +1.118  +3.056  +3.126  +3.352  +5.221  +5.433 +11.246 +11.248
  1 0 0 2 0 0   2495.67  +1.099  +4.967  +5.030  +3.295  +7.102  +7.291 +18.897 +18.897
  2 1 0 1 0 0   2506.34  +1.105  +5.001  +5.064  +3.314  +7.148  +7.336 +19.025 +19.026
  0 3 1 0 0 0   2511.64  +1.097  +9.014  +9.064  +3.291 +11.159 +11.307 +35.059 +35.059
  3 2 0 0 0 0   2526.03  +1.111  +5.035  +5.098  +3.332  +7.194  +7.382 +19.154 +19.155
  0 1 0 2 0 0   2543.34  +1.092  +6.947  +7.002  +3.274  +9.074  +9.240 +26.805 +26.805
  1 2 0 1 0 0   2561.68  +1.098  +6.980  +7.035  +3.293  +9.120  +9.286 +26.934 +26.934
  2 3 0 0 0 0   2589.04  +1.104  +7.014  +7.069  +3.311  +9.166  +9.331 +27.062 +27.063
  0 0 3 0 0 0   2616.80  +1.108  +6.111  +6.177  +3.323  +8.262  +8.459 +23.469 +23.469
  0 3 0 1 0 0   2647.44  +1.091  +8.959  +9.007  +3.271 +11.093 +11.235 +34.842 +34.842
  1 0 0 0 1 0   2662.61  +1.112  +4.865  +4.929  +3.334  +7.025  +7.216 +18.477 +18.478
  2 0 2 0 0 0   2677.08  +1.115  +4.111  +4.182  +3.343  +6.269  +6.483 +15.472 +15.473
  1 0 0 0 0 1   2679.67  +1.112  +4.886  +4.950  +3.334  +7.046  +7.236 +18.560 +18.561
  1 4 0 0 0 0   2682.47  +1.097  +8.993  +9.040  +3.289 +11.139 +11.281 +34.971 +34.971
  0 1 0 0 0 1   2711.11  +1.104  +6.865  +6.921  +3.313  +9.019  +9.185 +26.468 +26.469
  0 1 0 0 1 0   2711.74  +1.104  +6.844  +6.900  +3.313  +8.998  +9.165 +26.385 +26.385
  1 1 2 0 0 0   2731.53  +1.108  +6.090  +6.154  +3.322  +8.242  +8.432 +23.380 +23.381
  0 0 2 1 0 0   2749.50  +1.101  +6.057  +6.120  +3.304  +8.196  +8.386 +23.252 +23.252
  4 0 1 0 0 0   2804.33  +1.121  +2.111  +2.188  +3.360  +4.277  +4.507  +7.475  +7.480
  0 5 0 0 0 0   2806.33  +1.089 +10.972 +11.012  +3.268 +13.112 +13.230 +42.879 +42.879
  0 2 2 0 0 0   2816.41  +1.100  +8.070  +8.125  +3.301 +10.215 +10.381 +31.289 +31.289
  3 1 1 0 0 0   2827.35  +1.114  +4.090  +4.159  +3.341  +6.250  +6.456 +15.384 +15.385
  2 0 1 1 0 0   2829.80  +1.108  +4.056  +4.125  +3.323  +6.204  +6.411 +15.255 +15.256
  1 1 1 1 0 0   2875.57  +1.101  +6.035  +6.097  +3.303  +8.176  +8.360 +23.163 +23.164
  0 0 1 2 0 0   2879.37  +1.095  +6.002  +6.063  +3.284  +8.130  +8.314 +23.035 +23.035
  2 2 1 0 0 0   2880.78  +1.107  +6.069  +6.130  +3.321  +8.222  +8.406 +23.292 +23.292
  0 2 1 1 0 0   2951.75  +1.094  +8.015  +8.068  +3.281 +10.149 +10.309 +31.072 +31.072
  1 3 1 0 0 0   2964.63  +1.100  +8.048  +8.102  +3.300 +10.195 +10.355 +31.200 +31.201
  4 0 0 1 0 0   2977.08  +1.115  +2.056  +2.131  +3.340  +4.211  +4.435  +7.258  +7.262
  2 0 0 2 0 0   2979.69  +1.102  +4.001  +4.068  +3.304  +6.138  +6.339 +15.038 +15.039
  5 1 0 0 0 0   2990.14  +1.121  +2.090  +2.164  +3.359  +4.257  +4.480  +7.387  +7.391
  3 1 0 1 0 0   2991.40  +1.108  +4.035  +4.102  +3.322  +6.184  +6.384 +15.166 +15.168
  6 0 0 0 0 0   2998.57  +0.110  +0.193  +1.128  -0.527  -0.522  +2.284  +2.531  +3.389
  0 0 0 3 0 0   3006.40  +1.088  +5.947  +6.006  +3.265  +8.065  +8.242 +22.817 +22.818
  4 2 0 0 0 0   3012.13  +1.114  +4.069  +4.136  +3.340  +6.230  +6.430 +15.295 +15.296
  1 1 0 2 0 0   3016.76  +1.095  +5.981  +6.040  +3.283  +8.111  +8.288 +22.946 +22.947
  2 2 0 1 0 0   3036.14  +1.101  +6.014  +6.073  +3.301  +8.157  +8.333 +23.075 +23.075
  0 0 1 0 1 0   3053.41  +1.108  +5.900  +5.962  +3.323  +8.053  +8.239 +22.615 +22.615
  0 0 1 0 0 1   3054.76  +1.108  +5.921  +5.982  +3.323  +8.075  +8.259 +22.698 +22.699
  1 0 3 0 0 0   3059.60  +1.111  +5.146  +5.215  +3.332  +7.298  +7.506 +19.610 +19.611
  3 3 0 0 0 0   3064.54  +1.107  +6.048  +6.107  +3.319  +8.203  +8.379 +23.203 +23.204
  0 4 1 0 0 0   3078.91  +1.093 +10.028 +10.073  +3.278 +12.168 +12.304 +39.109 +39.109
  0 2 0 2 0 0   3084.25  +1.087  +7.960  +8.011  +3.262 +10.083 +10.237 +30.854 +30.855
  1 3 0 1 0 0   3111.30  +1.093  +7.994  +8.045  +3.280 +10.129 +10.283 +30.983 +30.983
  0 1 3 0 0 0   3134.89  +1.104  +7.125  +7.186  +3.311  +9.271  +9.456 +27.518 +27.519
  3 0 2 0 0 0   3142.38  +1.118  +3.145  +3.220  +3.351  +5.305  +5.530 +11.613 +11.615
  2 4 0 0 0 0   3147.37  +1.100  +8.027  +8.078  +3.298 +10.176 +10.328 +31.112 +31.112
  2 0 0 0 1 0   3151.03  +1.115  +3.899  +3.967  +3.342  +6.061  +6.263 +14.618 +14.619
  2 0 0 0 0 1   3172.12  +1.115  +3.920  +3.987  +3.342  +6.082  +6.284 +14.701 +14.702
  2 1 2 0 0 0   3186.24  +1.111  +5.124  +5.192  +3.331  +7.278  +7.480 +19.522 +19.522
  0 0 0 1 1 0   3187.94  +1.101  +5.845  +5.905  +3.303  +7.988  +8.167 +22.398 +22.398
  1 1 0 0 1 0   3189.57  +1.107  +5.879  +5.938  +3.322  +8.034  +8.213 +22.526 +22.527
  1 1 0 0 0 1   3192.97  +1.107  +5.900  +5.959  +3.322  +8.055  +8.233 +22.610 +22.610
  0 0 0 1 0 1   3199.38  +1.101  +5.866  +5.925  +3.303  +8.009  +8.187 +22.481 +22.481
  1 0 2 1 0 0   3203.17  +1.104  +5.091  +5.158  +3.313  +7.232  +7.434 +19.393 +19.394
  0 4 0 1 0 0   3216.88  +1.086  +9.973 +10.016  +3.259 +12.102 +12.232 +38.891 +38.892
  0 2 0 0 0 1   3244.23  +1.100  +7.879  +7.930  +3.301 +10.028 +10.182 +30.518 +30.518
  0 2 0 0 1 0   3258.53  +1.100  +7.858  +7.910  +3.301 +10.007 +10.162 +30.435 +30.435
  1 2 2 0 0 0   3260.51  +1.103  +7.104  +7.163  +3.310  +9.251  +9.429 +27.430 +27.430
  1 5 0 0 0 0   3260.62  +1.092 +10.007 +10.050  +3.277 +12.148 +12.278 +39.020 +39.020
  0 1 2 1 0 0   3269.77  +1.097  +7.070  +7.129  +3.292  +9.205  +9.384 +27.301 +27.302
  5 0 1 0 0 0   3292.14  +1.124  +1.145  +1.225  +3.309  +3.313  +3.555  +3.616  +3.680
  4 1 1 0 0 0   3304.56  +1.117  +3.124  +3.197  +3.350  +5.286  +5.504 +11.525 +11.527
  3 0 1 1 0 0   3305.98  +1.111  +3.090  +3.163  +3.331  +5.240  +5.458 +11.396 +11.398
  2 1 1 1 0 0   3341.14  +1.104  +5.070  +5.135  +3.311  +7.213  +7.408 +19.304 +19.305
  1 0 1 2 0 0   3343.90  +1.098  +5.036  +5.101  +3.293  +7.167  +7.362 +19.176 +19.176
  3 2 1 0 0 0   3347.39  +1.110  +5.103  +5.168  +3.329  +7.259  +7.453 +19.433 +19.434
  0 3 2 0 0 0   3365.21  +1.096  +9.083  +9.134  +3.289 +11.224 +11.378 +35.338 +35.338
  0 1 1 2 0 0   3401.82  +1.091  +7.015  +7.072  +3.272  +9.139  +9.311 +27.084 +27.084
  0 6 0 0 0 0   3404.29  +1.085 +11.986 +12.021  +3.256 +14.121 +14.227 +46.928 +46.928
  1 2 1 1 0 0   3406.72  +1.097  +7.049  +7.106  +3.290  +9.185  +9.357 +27.213 +27.213
  2 3 1 0 0 0   3420.64  +1.103  +7.083  +7.140  +3.308  +9.231  +9.403 +27.341 +27.342
  3 0 0 2 0 0   3466.73  +1.105  +3.036  +3.106  +3.312  +5.174  +5.386 +11.179 +11.181
  0 0 4 0 0 0   3467.10  +1.107  +6.180  +6.248  +3.321  +8.327  +8.530 +23.748 +23.749
  5 0 0 1 0 0   3475.76  +1.090  +1.118  +1.168  +3.239  +3.247  +3.399  +3.483  +3.514
  4 1 0 1 0 0   3479.48  +1.111  +3.069  +3.140  +3.330  +5.220  +5.432 +11.308 +11.309
  1 0 0 3 0 0   3481.80  +1.091  +4.981  +5.044  +3.274  +7.101  +7.290 +18.959 +18.959
  6 1 0 0 0 0   3489.86  +1.124  +1.124  +1.202  +3.293  +3.293  +3.528  +3.528  +3.606
  2 1 0 2 0 0   3493.20  +1.098  +5.015  +5.078  +3.292  +7.147  +7.336 +19.087 +19.088
  5 2 0 0 0 0   3501.25  +1.117  +3.103  +3.173  +3.348  +5.266  +5.477 +11.436 +11.438
  0 3 1 1 0 0   3502.72  +1.090  +9.028  +9.077  +3.269 +11.158 +11.306 +35.121 +35.121
  2 0 3 0 0 0   3505.41  +1.114  +4.180  +4.253  +3.340  +6.334  +6.554 +15.751 +15.752
  7 0 0 0 0 0   3508.89  -0.855  -0.769  +1.131  -4.383  -4.380  +1.320  +1.579  +3.396
  3 2 0 1 0 0   3513.62  +1.104  +5.048  +5.111  +3.310  +7.193  +7.381 +19.216 +19.217
  1 0 1 0 1 0   3522.35  +1.111  +4.934  +5.000  +3.332  +7.090  +7.287 +18.756 +18.757
  1 4 1 0 0 0   3524.31  +1.096  +9.062  +9.111  +3.287 +11.204 +11.352 +35.250 +35.250
  1 0 1 0 0 1   3527.73  +1.111  +4.955  +5.020  +3.332  +7.111  +7.307 +18.839 +18.840
  0 1 0 3 0 0   3531.02  +1.084  +6.960  +7.015  +3.253  +9.074  +9.239 +26.867 +26.867
  4 3 0 0 0 0   3543.06  +1.110  +5.082  +5.145  +3.328  +7.239  +7.427 +19.345 +19.345
  1 2 0 2 0 0   3550.09  +1.090  +6.994  +7.049  +3.271  +9.120  +9.285 +26.996 +26.996
  0 1 1 0 0 1   3569.41  +1.104  +6.934  +6.992  +3.311  +9.084  +9.256 +26.747 +26.748
  1 1 3 0 0 0   3570.11  +1.107  +6.159  +6.224  +3.320  +8.307  +8.503 +23.659 +23.660
  2 3 0 1 0 0   3578.18  +1.096  +7.028  +7.083  +3.289  +9.166  +9.330 +27.124 +27.125
  0 1 1 0 1 0   3581.73  +1.104  +6.913  +6.971  +3.311  +9.062  +9.236 +26.664 +26.665
