SURFACE  (  418 POINTS)

                      
 ------------------------------------------------------------------------------------------------------------------------
      R1        R2      R3      ANGLE1    ANGLE2    ANGLE3        INPUT            FIT            DIFFERENCE
          S     0.00001088     0.00000000     0.87616276    -0.48175880     0.01572515     0.00000000   


 TAU CONSTANTS AND QUARTIC CENTRIFUGAL DISTORTION
 ------------------------------------------------
 AAAA:    -0.00113374 1/CM   AABB:     0.00001163 1/CM   ABAB:  -0.00007356 1/CM
 BBBB:    -0.00000330 1/CM   BBCC:    -0.00000257 1/CM
 CCCC:    -0.00000210 1/CM   CCAA:    -0.00000155 1/CM

 AAAA:      -33.98881 MHZ    AABB:        0.34864 MHZ    ABAB:     -2.20528 MHZ 
 BBBB:       -0.09892 MHZ    BBCC:       -0.07701 MHZ 
 CCCC:       -0.06303 MHZ    CCAA:       -0.04651 MHZ 

 ROTATIONAL CONSTANTS INCLUDING CENTRIFUGAL DISTORTION
 -----------------------------------------------------
 AXIS   A:  0.53748601E+01 1/CM   161134.25551 MHZ
        B:  0.58735526E+00 1/CM    17608.46830 MHZ
        C:  0.52948320E+00 1/CM    15873.50731 MHZ

 FIRST ORDER CENTRIFUGAL DISTORTION CONSTANTS
 --------------------------------------------
       DJ:  0.66698978E-06 1/CM        0.02000 MHZ
      DJK:  0.32926684E-04 1/CM        0.98712 MHZ
       DK:  0.24984250E-03 1/CM        7.49009 MHZ
       R5: -0.83338171E-05 1/CM       -0.24984 MHZ
       R6: -0.41380516E-08 1/CM       -0.00012 MHZ
    DEL-J:  0.74814772E-07 1/CM        0.00224 MHZ

 A-REDUCTION DISTORTION CONSTANTS
 --------------------------------
  DELTA-J:  0.67526589E-06 1/CM        0.02024 MHZ
 DELTA-JK:  0.32877027E-04 1/CM        0.98563 MHZ
  DELTA-K:  0.24988388E-03 1/CM        7.49133 MHZ
    DEL-J:  0.74814772E-07 1/CM        0.00224 MHZ
    DEL-K:  0.19422771E-04 1/CM        0.58228 MHZ

 S-REDUCTION DISTORTION CONSTANTS
 --------------------------------
      ~DJ:  0.61692219E-06 1/CM        0.01849 MHZ
     ~DJK:  0.33227089E-04 1/CM        0.99612 MHZ
      ~DK:  0.24959216E-03 1/CM        7.48259 MHZ
   ~DEL-J:  0.74814772E-07 1/CM        0.00224 MHZ
      ~R6: -0.29171850E-07 1/CM       -0.00087 MHZ

 VIBRATIONAL DEPENDENCE OF THE ROTATIONAL CONSTANTS
 --------------------------------------------------
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS A MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS B MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE B PERTURBED BY MODE B
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
 *** WARNING *** CORIOLIS RESONANCE EXPECTED: AXIS C MODE S PERTURBED BY MODE S
                     A              B              C
 ALPHA    B     0.99883443    -0.00340596     0.00043701  1/CM
          B    -1.04648542     0.00407974     0.00008471  1/CM
          S    -0.07017122    -0.00071444     0.00143685  1/CM
          B    -0.01697775     0.00362906     0.00361727  1/CM
          S     0.07355743     0.00051043     0.00110814  1/CM
          S     0.05273036     0.00071393     0.00092064  1/CM

                     A              B              C
 ALPHA    B    29944.30372     -102.10804       13.10117  MHZ
          B   -31372.84434      122.30755        2.53949  MHZ
          S    -2103.68020      -21.41847       43.07570  MHZ
          B     -508.98016      108.79663      108.44301  MHZ
          S     2205.19645       15.30238       33.22113  MHZ
          S     1580.81662       21.40295       27.60006  MHZ


 ANHARMONIC VIBRATIONAL CONSTANTS
 --------------------------------
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
 *** WARNING *** FERMI RESONANCE EXPECTED: 1XBB PERTURBED BY MODE B
                     B              B              S              B              S              S
 X(I,J):  B     1.46290589    -7.62268134   -16.49710142    -5.56660956    -6.84921950    -2.75348141  1/CM
          B    -7.62268134     5.87630040    -6.27457488    -2.54230448    -2.21972913   -15.87806148  1/CM
          S   -16.49710142    -6.27457488    -5.52948857    -9.16348702    -7.06101677   -18.80878542  1/CM
          B    -5.56660956    -2.54230448    -9.16348702    -5.20980781    -1.73470554    -3.26821871  1/CM
          S    -6.84921950    -2.21972913    -7.06101677    -1.73470554   -18.43515005   -80.85618531  1/CM
          S    -2.75348141   -15.87806148   -18.80878542    -3.26821871   -80.85618531   -21.93476475  1/CM

 DARLING-DENNISON RESONANCE PARAMETER:        0.00000000  1/CM


 ANHARMONIC VIBRATION-ROTATION TERM VALUES   (ZERO POINT ENERGY: 3727.1 1/CM)
 --------------------------------------------------------------------------
  B B S B S S      J=0             J=1                             J=2
                 E+(00)  E+(01)  O+(11)  O-(10)  E+(02)  O+(12)  O-(11)  E-(21)  E+(20)
                 ------  ----------------------  --------------------------------------
  0 0 0 0 0 0      0.00  +1.111  +5.905  +5.964  +3.331  +8.067  +8.245 +22.627 +22.628
  1 0 0 0 0 0    493.03  +1.114  +4.906  +4.969  +3.340  +7.070  +7.259 +18.635 +18.636
  0 1 0 0 0 0    536.93  +1.106  +6.951  +7.006  +3.319  +9.109  +9.275 +26.809 +26.809
  0 0 1 0 0 0    883.61  +1.110  +5.974  +6.035  +3.329  +8.132  +8.316 +22.907 +22.908
  2 0 0 0 0 0    989.00  +1.117  +3.906  +3.973  +3.349  +6.072  +6.273 +14.642 +14.644
  0 0 0 1 0 0   1014.35  +1.103  +5.918  +5.977  +3.310  +8.066  +8.243 +22.688 +22.688
  1 1 0 0 0 0   1022.34  +1.109  +5.952  +6.011  +3.328  +8.112  +8.289 +22.817 +22.817
  0 2 0 0 0 0   1085.61  +1.102  +7.998  +8.049  +3.307 +10.151 +10.305 +30.991 +30.991
  1 0 1 0 0 0   1360.15  +1.113  +4.974  +5.040  +3.338  +7.135  +7.331 +18.915 +18.916
  0 1 1 0 0 0   1414.26  +1.106  +7.020  +7.077  +3.317  +9.174  +9.346 +27.089 +27.089
  3 0 0 0 0 0   1487.88  +1.120  +2.907  +2.978  +3.357  +5.075  +5.288 +10.650 +10.652
  1 0 0 1 0 0   1501.81  +1.106  +4.919  +4.982  +3.318  +7.069  +7.258 +18.695 +18.696
  2 1 0 0 0 0   1510.68  +1.112  +4.953  +5.016  +3.336  +7.115  +7.303 +18.824 +18.825
  0 1 0 1 0 0   1548.73  +1.099  +6.965  +7.020  +3.297  +9.108  +9.274 +26.870 +26.870
  1 2 0 0 0 0   1563.40  +1.105  +6.998  +7.053  +3.315  +9.154  +9.319 +26.998 +26.999
  0 3 0 0 0 0   1646.04  +1.098  +9.044  +9.091  +3.294 +11.193 +11.335 +35.172 +35.173
  0 0 2 0 0 0   1756.16  +1.109  +6.042  +6.106  +3.327  +8.197  +8.388 +23.187 +23.188
  2 0 1 0 0 0   1839.61  +1.116  +3.975  +4.044  +3.346  +6.138  +6.345 +14.922 +14.924
  1 1 1 0 0 0   1883.18  +1.109  +6.021  +6.082  +3.326  +8.177  +8.361 +23.096 +23.097
  0 0 1 1 0 0   1888.79  +1.103  +5.987  +6.048  +3.307  +8.131  +8.315 +22.968 +22.968
  0 2 1 0 0 0   1956.67  +1.102  +8.066  +8.120  +3.304 +10.216 +10.376 +31.271 +31.271
  4 0 0 0 0 0   1989.69  +1.123  +1.908  +1.982  +3.362  +4.078  +4.302  +6.658  +6.663
  2 0 0 1 0 0   1992.21  +1.109  +3.920  +3.987  +3.327  +6.071  +6.272 +14.703 +14.704
  3 1 0 0 0 0   2001.94  +1.115  +3.953  +4.020  +3.345  +6.117  +6.318 +14.832 +14.833
  0 0 0 2 0 0   2018.27  +1.096  +5.932  +5.991  +3.288  +8.065  +8.242 +22.748 +22.749
  1 1 0 1 0 0   2028.58  +1.102  +5.965  +6.024  +3.306  +8.111  +8.288 +22.877 +22.878
  2 2 0 0 0 0   2044.11  +1.108  +5.999  +6.058  +3.324  +8.157  +8.333 +23.006 +23.006
  0 2 0 1 0 0   2094.87  +1.095  +8.011  +8.062  +3.285 +10.150 +10.304 +31.051 +31.052
  1 3 0 0 0 0   2116.21  +1.101  +8.045  +8.096  +3.303 +10.196 +10.349 +31.180 +31.180
  0 0 0 0 1 0   2177.05  +1.109  +5.830  +5.890  +3.326  +7.988  +8.168 +22.331 +22.332
  0 0 0 0 0 1   2189.99  +1.109  +5.851  +5.911  +3.326  +8.010  +8.188 +22.415 +22.415
  1 0 2 0 0 0   2216.20  +1.112  +5.043  +5.110  +3.336  +7.200  +7.402 +19.195 +19.196
  0 4 0 0 0 0   2218.23  +1.094 +10.090 +10.134  +3.282 +12.235 +12.365 +39.354 +39.354
  0 1 2 0 0 0   2280.54  +1.105  +7.089  +7.148  +3.315  +9.239  +9.418 +27.369 +27.369
  3 0 1 0 0 0   2322.00  +1.119  +2.976  +3.049  +3.354  +5.140  +5.359 +10.930 +10.932
  2 1 1 0 0 0   2355.02  +1.112  +5.021  +5.086  +3.334  +7.180  +7.375 +19.104 +19.105
  1 0 1 1 0 0   2359.76  +1.106  +4.988  +5.053  +3.316  +7.134  +7.329 +18.975 +18.976
  0 1 1 1 0 0   2416.90  +1.098  +7.033  +7.091  +3.295  +9.173  +9.345 +27.149 +27.150
  1 2 1 0 0 0   2417.96  +1.105  +7.067  +7.124  +3.313  +9.219  +9.391 +27.278 +27.279
  3 0 0 1 0 0   2485.53  +1.112  +2.920  +2.991  +3.335  +5.074  +5.286 +10.711 +10.713
  5 0 0 0 0 0   2494.43  +0.908  +0.987  +1.125  +2.640  +2.665  +3.081  +3.316  +3.402
  4 1 0 0 0 0   2496.13  +1.118  +2.954  +3.025  +3.353  +5.120  +5.332 +10.839 +10.841
  1 0 0 2 0 0   2500.17  +1.099  +4.932  +4.995  +3.297  +7.067  +7.257 +18.756 +18.757
  0 3 1 0 0 0   2510.82  +1.097  +9.113  +9.162  +3.292 +11.258 +11.406 +35.452 +35.453
  2 1 0 1 0 0   2511.35  +1.105  +4.966  +5.029  +3.315  +7.113  +7.302 +18.885 +18.886
  3 2 0 0 0 0   2527.75  +1.111  +5.000  +5.063  +3.333  +7.159  +7.348 +19.014 +19.014
  0 1 0 2 0 0   2550.12  +1.092  +6.978  +7.033  +3.276  +9.107  +9.272 +26.930 +26.931
  1 2 0 1 0 0   2567.09  +1.098  +7.012  +7.067  +3.294  +9.153  +9.318 +27.059 +27.059
  2 3 0 0 0 0   2589.30  +1.104  +7.045  +7.100  +3.312  +9.199  +9.364 +27.188 +27.188
  0 0 3 0 0 0   2617.65  +1.108  +6.111  +6.177  +3.325  +8.262  +8.459 +23.467 +23.468
  0 3 0 1 0 0   2652.76  +1.091  +9.057  +9.105  +3.272 +11.192 +11.334 +35.233 +35.233
  1 0 0 0 1 0   2663.23  +1.112  +4.831  +4.895  +3.335  +6.991  +7.182 +18.339 +18.340
  2 0 2 0 0 0   2679.17  +1.115  +4.044  +4.115  +3.344  +6.203  +6.416 +15.202 +15.204
  1 0 0 0 0 1   2680.27  +1.112  +4.852  +4.915  +3.335  +7.013  +7.202 +18.422 +18.423
  1 4 0 0 0 0   2680.77  +1.097  +9.091  +9.138  +3.291 +11.238 +11.379 +35.362 +35.362
  0 1 0 0 0 1   2711.03  +1.105  +6.898  +6.953  +3.314  +9.052  +9.218 +26.596 +26.597
  0 1 0 0 1 0   2711.75  +1.105  +6.877  +6.932  +3.314  +9.030  +9.198 +26.513 +26.513
  1 1 2 0 0 0   2732.95  +1.108  +6.089  +6.153  +3.323  +8.242  +8.432 +23.376 +23.377
  0 0 2 1 0 0   2752.18  +1.102  +6.056  +6.119  +3.305  +8.196  +8.387 +23.248 +23.248
  0 5 0 0 0 0   2802.16  +1.090 +11.137 +11.176  +3.269 +13.277 +13.395 +43.536 +43.536
  4 0 1 0 0 0   2807.31  +1.122  +1.976  +2.053  +3.360  +4.143  +4.374  +6.938  +6.943
  0 2 2 0 0 0   2816.67  +1.101  +8.135  +8.191  +3.302 +10.281 +10.448 +31.551 +31.551
  3 1 1 0 0 0   2829.78  +1.115  +4.022  +4.091  +3.343  +6.182  +6.389 +15.112 +15.113
  2 0 1 1 0 0   2833.66  +1.109  +3.988  +4.057  +3.325  +6.136  +6.344 +14.983 +14.984
  1 1 1 1 0 0   2880.25  +1.101  +6.034  +6.095  +3.304  +8.176  +8.359 +23.157 +23.158
  2 2 1 0 0 0   2882.18  +1.108  +6.068  +6.129  +3.322  +8.222  +8.405 +23.286 +23.286
  0 0 1 2 0 0   2883.55  +1.095  +6.000  +6.062  +3.286  +8.130  +8.314 +23.028 +23.029
  0 2 1 1 0 0   2956.76  +1.094  +8.080  +8.133  +3.283 +10.215 +10.375 +31.331 +31.332
  1 3 1 0 0 0   2964.49  +1.100  +8.113  +8.167  +3.301 +10.261 +10.421 +31.460 +31.460
  4 0 0 1 0 0   2981.77  +1.115  +1.921  +1.996  +3.341  +4.077  +4.301  +6.718  +6.723
  2 0 0 2 0 0   2985.00  +1.102  +3.933  +4.000  +3.305  +6.070  +6.271 +14.764 +14.765
  5 1 0 0 0 0   2993.25  +1.121  +1.955  +2.029  +3.359  +4.123  +4.346  +6.847  +6.852
  3 1 0 1 0 0   2997.05  +1.108  +3.967  +4.034  +3.323  +6.116  +6.317 +14.892 +14.894
  6 0 0 0 0 0   3002.10  -0.091  -0.009  +1.128  -1.331  -1.327  +2.084  +2.331  +3.390
  0 0 0 3 0 0   3011.78  +1.089  +5.945  +6.004  +3.266  +8.063  +8.241 +22.809 +22.810
  4 2 0 0 0 0   3014.32  +1.114  +4.001  +4.067  +3.341  +6.162  +6.362 +15.021 +15.022
  1 1 0 2 0 0   3024.39  +1.095  +5.979  +6.038  +3.284  +8.109  +8.287 +22.938 +22.938
  2 2 0 1 0 0   3042.24  +1.101  +6.012  +6.071  +3.302  +8.155  +8.332 +23.067 +23.067
  0 0 1 0 1 0   3053.59  +1.108  +5.899  +5.961  +3.324  +8.053  +8.239 +22.611 +22.612
  0 0 1 0 0 1   3054.79  +1.108  +5.920  +5.982  +3.324  +8.075  +8.260 +22.695 +22.695
  1 0 3 0 0 0   3061.19  +1.111  +5.112  +5.181  +3.333  +7.265  +7.474 +19.475 +19.476
  3 3 0 0 0 0   3065.32  +1.107  +6.046  +6.105  +3.321  +8.201  +8.378 +23.195 +23.196
  0 4 1 0 0 0   3076.74  +1.093 +10.159 +10.205  +3.280 +12.300 +12.436 +39.634 +39.634
  0 2 0 2 0 0   3093.71  +1.088  +8.024  +8.076  +3.263 +10.149 +10.302 +31.112 +31.112
  1 3 0 1 0 0   3117.36  +1.094  +8.058  +8.109  +3.281 +10.195 +10.348 +31.241 +31.241
  0 1 3 0 0 0   3135.75  +1.104  +7.157  +7.219  +3.312  +9.304  +9.489 +27.649 +27.649
  3 0 2 0 0 0   3145.06  +1.118  +3.044  +3.120  +3.352  +5.206  +5.431 +11.210 +11.212
  2 4 0 0 0 0   3146.24  +1.100  +8.092  +8.143  +3.299 +10.241 +10.394 +31.369 +31.370
  2 0 0 0 1 0   3152.34  +1.115  +3.832  +3.899  +3.344  +5.994  +6.197 +14.347 +14.348
  2 0 0 0 0 1   3173.47  +1.115  +3.853  +3.920  +3.344  +6.015  +6.217 +14.430 +14.431
  2 1 2 0 0 0   3188.30  +1.111  +5.090  +5.157  +3.332  +7.245  +7.447 +19.384 +19.385
  0 0 0 1 1 0   3189.66  +1.102  +5.843  +5.903  +3.305  +7.987  +8.167 +22.392 +22.392
  1 1 0 0 1 0   3190.32  +1.108  +5.877  +5.937  +3.323  +8.033  +8.212 +22.521 +22.521
  1 1 0 0 0 1   3193.69  +1.108  +5.898  +5.958  +3.323  +8.055  +8.233 +22.604 +22.604
  0 0 0 1 0 1   3201.06  +1.102  +5.865  +5.924  +3.305  +8.009  +8.187 +22.475 +22.476
  1 0 2 1 0 0   3206.65  +1.105  +5.056  +5.124  +3.314  +7.199  +7.401 +19.255 +19.256
  0 4 0 1 0 0   3222.40  +1.087 +10.104 +10.147  +3.260 +12.234 +12.364 +39.415 +39.415
  0 2 0 0 0 1   3243.84  +1.101  +7.944  +7.995  +3.302 +10.094 +10.248 +30.778 +30.778
  1 5 0 0 0 0   3257.08  +1.093 +10.138 +10.181  +3.278 +12.280 +12.409 +39.544 +39.544
  0 2 0 0 1 0   3258.22  +1.101  +7.923  +7.975  +3.302 +10.072 +10.228 +30.695 +30.695
  1 2 2 0 0 0   3261.46  +1.104  +7.136  +7.195  +3.311  +9.284  +9.462 +27.558 +27.559
  0 1 2 1 0 0   3274.01  +1.098  +7.102  +7.162  +3.293  +9.238  +9.417 +27.429 +27.430
  5 0 1 0 0 0   3295.55  +0.977  +1.058  +1.125  +2.904  +2.945  +3.146  +3.388  +3.416
  4 1 1 0 0 0   3307.48  +1.118  +3.023  +3.096  +3.351  +5.185  +5.404 +11.119 +11.121
  3 0 1 1 0 0   3310.48  +1.112  +2.989  +3.062  +3.333  +5.139  +5.358 +10.991 +10.993
  2 1 1 1 0 0   3346.52  +1.104  +5.035  +5.100  +3.313  +7.179  +7.374 +19.165 +19.166
  1 0 1 2 0 0   3348.96  +1.098  +5.001  +5.066  +3.294  +7.133  +7.328 +19.036 +19.037
  3 2 1 0 0 0   3349.32  +1.110  +5.069  +5.133  +3.331  +7.225  +7.419 +19.294 +19.294
  0 3 2 0 0 0   3364.55  +1.097  +9.181  +9.233  +3.290 +11.323 +11.478 +35.732 +35.733
  0 6 0 0 0 0   3397.85  +1.086 +12.183 +12.218  +3.257 +14.319 +14.425 +47.718 +47.718
  0 1 1 2 0 0   3409.12  +1.091  +7.047  +7.104  +3.273  +9.172  +9.344 +27.210 +27.211
  1 2 1 1 0 0   3412.49  +1.097  +7.080  +7.138  +3.291  +9.218  +9.390 +27.339 +27.339
  2 3 1 0 0 0   3421.09  +1.103  +7.114  +7.171  +3.310  +9.264  +9.435 +27.468 +27.468
  0 0 4 0 0 0   3468.08  +1.108  +6.180  +6.248  +3.323  +8.327  +8.531 +23.747 +23.748
  3 0 0 2 0 0   3472.75  +1.105  +2.934  +3.004  +3.313  +5.073  +5.285 +10.771 +10.773
  5 0 0 1 0 0   3480.95  +0.922  +1.000  +1.118  +2.698  +2.726  +3.080  +3.315  +3.383
  4 1 0 1 0 0   3485.67  +1.111  +2.967  +3.038  +3.331  +5.119  +5.331 +10.900 +10.902
  1 0 0 3 0 0   3488.11  +1.092  +4.946  +5.009  +3.275  +7.066  +7.255 +18.817 +18.817
  6 1 0 0 0 0   3493.29  +0.956  +1.034  +1.124  +2.821  +2.855  +3.126  +3.361  +3.406
  2 1 0 2 0 0   3501.60  +1.098  +4.979  +5.042  +3.293  +7.112  +7.301 +18.945 +18.946
  5 2 0 0 0 0   3503.81  +1.117  +3.001  +3.072  +3.349  +5.165  +5.377 +11.029 +11.031
  2 0 3 0 0 0   3507.66  +1.114  +4.112  +4.186  +3.342  +6.268  +6.488 +15.482 +15.484
  0 3 1 1 0 0   3508.38  +1.090  +9.126  +9.176  +3.270 +11.257 +11.405 +35.513 +35.513
  7 0 0 0 0 0   3512.69  -1.090  -1.004  +1.131  -5.322  -5.319  +1.087  +1.345  +3.397
  3 2 0 1 0 0   3520.31  +1.104  +5.013  +5.076  +3.311  +7.158  +7.347 +19.074 +19.075
  1 4 1 0 0 0   3522.78  +1.096  +9.160  +9.209  +3.288 +11.303 +11.451 +35.642 +35.642
  1 0 1 0 1 0   3523.28  +1.111  +4.900  +4.965  +3.333  +7.056  +7.254 +18.619 +18.620
  1 0 1 0 0 1   3528.57  +1.111  +4.921  +4.986  +3.333  +7.078  +7.274 +18.702 +18.703
  0 1 0 3 0 0   3541.08  +1.085  +6.991  +7.047  +3.254  +9.106  +9.271 +26.991 +26.991
  4 3 0 0 0 0   3544.26  +1.110  +5.047  +5.110  +3.329  +7.204  +7.392 +19.203 +19.204
  1 2 0 2 0 0   3560.37  +1.091  +7.025  +7.080  +3.272  +9.152  +9.317 +27.120 +27.120
  0 1 1 0 0 1   3569.56  +1.104  +6.966  +7.024  +3.312  +9.117  +9.290 +26.876 +26.877
  1 1 3 0 0 0   3571.67  +1.107  +6.158  +6.224  +3.321  +8.307  +8.504 +23.656 +23.657
  0 1 1 0 1 0   3582.03  +1.104  +6.945  +7.003  +3.312  +9.096  +9.270 +26.793 +26.793
  2 3 0 1 0 0   3584.89  +1.097  +7.059  +7.114  +3.290  +9.198  +9.362 +27.248 +27.249
